scientific_name,common_name,image_url
Plectorhinchus lessonii,Striped Sweetlips,https://inaturalist-open-data.s3.amazonaws.com/photos/66094461/medium.jpg
Plectorhinchus lineatus,Oblique-banded Sweetlips,https://inaturalist-open-data.s3.amazonaws.com/photos/285355800/medium.jpg
Ostorhinchus compressus,Blue-eye Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/715610/medium.jpg
Echidna polyzona,Barred Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/121624757/medium.jpeg
Neenchelys,Neenchelys,https://inaturalist-open-data.s3.amazonaws.com/photos/28067263/medium.jpg
Echeneis naucrates,Sharksucker,https://inaturalist-open-data.s3.amazonaws.com/photos/469526131/medium.jpg
Ecsenius bimaculatus,Twinspot Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/217752/medium.jpg
Epinephelus fasciatus,Blacktip Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/6011963/medium.jpg
Chromis viridis,Blue-green Chromis,https://inaturalist-open-data.s3.amazonaws.com/photos/936216/medium.jpg
Dascyllus aruanus,Humbug Dascyllus,https://inaturalist-open-data.s3.amazonaws.com/photos/273014052/medium.jpg
Macropharyngodon meleagris,Leopard Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/254501975/medium.jpg
Synodus variegatus,Variegated Lizardfish,https://inaturalist-open-data.s3.amazonaws.com/photos/107974459/medium.jpeg
Amblyeleotris steinitzi,Steinitz's Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/254693517/medium.jpg
Bothus,Bothus,https://inaturalist-open-data.s3.amazonaws.com/photos/70677212/medium.jpg
Petroscirtes breviceps,Shorthead Sabretooth Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/2218342/medium.jpg
Ostorhinchus cookii,Cook's Cardinalfish,https://static.inaturalist.org/photos/22774950/medium.jpg
Grammistes sexlineatus,Lined Soapfish,https://static.inaturalist.org/photos/11821845/medium.jpg
Salarias fasciatus,Jewelled Blenny,https://static.inaturalist.org/photos/131260762/medium.jpeg
Siganus virgatus,Doublebar Rabbitfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2433960/medium.jpg
Chlorurus bleekeri,Bleeker's Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/237347290/medium.jpg
Cyclichthys orbicularis,Shortspine Porcupinefish,https://inaturalist-open-data.s3.amazonaws.com/photos/312943471/medium.jpg
Heteroconger hassi,Spotted Garden Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/236392419/medium.jpg
Plagiotremus rhinorhynchos,Bluestriped Fangblenny,https://static.inaturalist.org/photos/30917461/medium.jpg
Cheilinus fasciatus,Redbreast Maori Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/353129205/medium.jpg
Ophichthus cephalozona,Blacksaddle Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/119883576/medium.jpeg
Myrichthys colubrinus,Banded Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/50908656/medium.jpg
Chaetodon ornatissimus,Ornate Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/197304439/medium.jpg
Bryaninops yongei,Wire Coral Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/68225/medium.jpg
Pomacentrus coelestis,Neon Damselfish,https://inaturalist-open-data.s3.amazonaws.com/photos/230478520/medium.jpg
Cheilodipterus macrodon,Tiger Cardinalfish,https://static.inaturalist.org/photos/178956598/medium.jpg
Parupeneus barberinus,Dot-and-dash Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/218554/medium.jpg
Naso vlamingii,Bignose Unicornfish,https://inaturalist-open-data.s3.amazonaws.com/photos/423160485/medium.jpg
Cheilio inermis,Cigar Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/78038/medium.jpg
Chrysiptera unimaculata,Onespot Demoiselle,https://inaturalist-open-data.s3.amazonaws.com/photos/11908910/medium.jpg
Pomacentrus chrysurus,Whitetail Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/236392301/medium.jpg
Halichoeres,Halichoeres,https://static.inaturalist.org/photos/118392594/medium.jpg
Calloplesiops altivelis,Comet,https://inaturalist-open-data.s3.amazonaws.com/photos/260751259/medium.jpeg
Plectorhinchinae,Plectorhinchinae,https://inaturalist-open-data.s3.amazonaws.com/photos/6028866/medium.jpg
Diploprion bifasciatus,Barred Soapfish,https://inaturalist-open-data.s3.amazonaws.com/photos/235192084/medium.jpg
Pomacentrus amboinensis,Ambon Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/60543820/medium.jpg
Pomacentrus,Pomacentrus,https://static.inaturalist.org/photos/29645801/medium.jpg
Halichoeres scapularis,Zigzag Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/360772508/medium.jpg
Coris schroederii,Schroeder's Rainbow Wrasse,https://static.inaturalist.org/photos/442353570/medium.jpg
Halichoeres hortulanus,Checkerboard Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/239664823/medium.jpg
Chaetodontoplus mesoleucus,Vermiculate Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2442609/medium.jpg
Pholidichthys leucotaenia,Convict Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/19789684/medium.jpg
Cirrhilabrus ryukyuensis,Ryukyu Fairy Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/229685056/medium.jpg
Meiacanthus atrodorsalis,Yellowtail Fangblenny,https://inaturalist-open-data.s3.amazonaws.com/photos/2429922/medium.jpg
Canthigaster valentini,Blacksaddle Toby,https://inaturalist-open-data.s3.amazonaws.com/photos/32507619/medium.jpg
Siganus guttatus,Golden Rabbitfish,https://static.inaturalist.org/photos/34715173/medium.jpg
Coris gaimard,Yellowtail Coris,https://inaturalist-open-data.s3.amazonaws.com/photos/196675/medium.jpg
Rhinopias,Rhinopias,https://inaturalist-open-data.s3.amazonaws.com/photos/155360531/medium.jpg
Platax orbicularis,Round Batfish,https://static.inaturalist.org/photos/346702538/medium.jpg
Lethrinus microdon,Smalltooth Emperor,https://inaturalist-open-data.s3.amazonaws.com/photos/5586795/medium.jpg
Plectorhinchus chrysotaenia,Goldlined Sweetlips,https://static.inaturalist.org/photos/31305660/medium.jpg
Gymnothorax meleagris,Whitemouth Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/8173702/medium.jpeg
Gymnomuraena zebra,Zebra Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/73521761/medium.jpg
Pygoplites diacanthus,Regal Angelfish,https://static.inaturalist.org/photos/115340876/medium.jpg
Oxycirrhites typus,Longnose Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2427935/medium.jpg
Eurypegasus draconis,Dragon Seamoth,https://inaturalist-open-data.s3.amazonaws.com/photos/229924256/medium.jpg
Centropyge bicolor,Bicolor Angelfish,https://static.inaturalist.org/photos/9080661/medium.jpg
Parupeneus barberinoides,Bicolour Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/69927589/medium.jpg
Halichoeres chrysus,Canary Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/110576145/medium.jpeg
Hippocampus spinosissimus,Queensland Seahorse,https://inaturalist-open-data.s3.amazonaws.com/photos/2450427/medium.jpg
Hippocampus comes,Tiger Tail Seahorse,https://static.inaturalist.org/photos/1779266/medium.jpg
Opistognathus variabilis,Variable Jawfish,https://static.inaturalist.org/photos/59056634/medium.jpeg
Cetoscarus ocellatus,Spotted Parrotfish,https://static.inaturalist.org/photos/5812010/medium.jpg
Bryaninops natans,Purple-eye Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/454820260/medium.jpg
Gymnothorax pseudothyrsoideus,Highfin Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/131080886/medium.jpeg
Hipposcarus longiceps,Pacific Longnose Parrotfish,https://static.inaturalist.org/photos/207532620/medium.jpg
Amblyeleotris wheeleri,Gorgeous Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/61449929/medium.jpg
Meiacanthus grammistes,Linespot Fangblenny,https://inaturalist-open-data.s3.amazonaws.com/photos/234972860/medium.jpg
Parapercis,Parapercis,https://inaturalist-open-data.s3.amazonaws.com/photos/69383/medium.jpg
Scarus chameleon,Chameleon Parrotfish,https://static.inaturalist.org/photos/28951840/medium.jpg
Gymnothorax pseudokidako,False kidako moray,https://inaturalist-open-data.s3.amazonaws.com/photos/111785132/medium.jpeg
Scorpaenopsis venosa,Raggy Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/42542939/medium.jpeg
Solenostomus paegnius,Roughsnout Ghostpipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/258392810/medium.jpg
Solenostomus armatus,Solenostomus armatus,https://inaturalist-open-data.s3.amazonaws.com/photos/309795990/medium.jpg
Centropyge fisheri,Fisher's Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/451903064/medium.jpg
Bodianus frenchii,Foxfish,https://inaturalist-open-data.s3.amazonaws.com/photos/42039323/medium.jpeg
Labroides dimidiatus,Bluestreak Cleaner Wrasse,https://static.inaturalist.org/photos/14296673/medium.jpg
Paraploactis obbesi,Sulu Velvetfish,https://static.inaturalist.org/photos/59056749/medium.jpeg
Soleichthys siammakuti,Soleichthys siammakuti,https://inaturalist-open-data.s3.amazonaws.com/photos/256140339/medium.jpg
Cichlidae,Cichlids,https://inaturalist-open-data.s3.amazonaws.com/photos/244574497/medium.jpg
Nudiantennarius subteres,Nudiantennarius subteres,https://inaturalist-open-data.s3.amazonaws.com/photos/256989995/medium.jpg
Symphurus,Symphurus,https://inaturalist-open-data.s3.amazonaws.com/photos/13459109/medium.jpeg
Callogobius hasseltii,Hasselt's Flaphead Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/59006329/medium.jpeg
Carangidae,Jacks,https://inaturalist-open-data.s3.amazonaws.com/photos/40355741/medium.jpg
Siokunichthys nigrolineatus,Mushroom-coral pipefish,https://static.inaturalist.org/photos/54385388/medium.jpg
Pardachirus pavoninus,Peacock sole,https://inaturalist-open-data.s3.amazonaws.com/photos/256131630/medium.jpg
Cocotropus larvatus,Cocotropus larvatus,https://inaturalist-open-data.s3.amazonaws.com/photos/105498493/medium.jpg
Cirrhilabrus rubripinnis,Redfin Wrasse,https://static.inaturalist.org/photos/27622924/medium.jpg
Cyprinocirrhites polyactis,Lyretail Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/233179979/medium.jpg
Ostracion,Ostracion,https://inaturalist-open-data.s3.amazonaws.com/photos/14703176/medium.jpg
Coradion chrysozonus,Orangebanded Coralfish,https://inaturalist-open-data.s3.amazonaws.com/photos/255707898/medium.jpg
Chaetodontoplus melanosoma,Black Velvet Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/907062/medium.jpg
Genicanthus melanospilos,Black-spot Angelfish,https://static.inaturalist.org/photos/27720190/medium.jpg
Pteroidichthys amboinensis,Ambon Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/320042/medium.jpg
Pseudanthias pleurotaenia,Squarespot Anthias,https://inaturalist-open-data.s3.amazonaws.com/photos/230841489/medium.jpg
Diademichthys lineatus,Striped Clingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/489719433/medium.jpg
Antennarius randalli,Randall's Frogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/258977777/medium.jpg
Hologymnosus doliatus,Pastel Ring Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/256180662/medium.jpg
Ostorhinchus chrysotaenia,Yellowlined Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19744250/medium.jpg
Chaetodon ephippium,Saddle Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/370408545/medium.jpg
Abantennarius nummifer,Big-spot Angler,https://static.inaturalist.org/photos/224463645/medium.jpeg
Paragobiodon echinocephalus,Redhead Stylophora Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/100503159/medium.jpg
Pogonoperca punctata,Spotted Soapfish,https://inaturalist-open-data.s3.amazonaws.com/photos/453514976/medium.jpeg
Soleichthys heterorhinos,Tiger Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/256140277/medium.jpg
Scuticaria tigrina,Tiger Snakemoray,https://inaturalist-open-data.s3.amazonaws.com/photos/163982/medium.jpg
Scorpaenopsis papuensis,Papua Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19525659/medium.jpeg
Solenostomus cyanopterus,Robust Ghostpipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/154586856/medium.jpeg
Acreichthys tomentosus,Bristle-tail Leatherjacket,https://inaturalist-open-data.s3.amazonaws.com/photos/2421557/medium.jpg
Callionymus zythros,Wongat Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/927576/medium.jpg
Ostorhinchus franssedai,Faintbanded Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59037565/medium.jpeg
Ctenogobiops pomastictus,Goldspeckled Shrimpgoby,https://static.inaturalist.org/photos/59055209/medium.jpeg
Petroscirtes,Petroscirtes,https://static.inaturalist.org/photos/40948415/medium.jpg
Hazeus,Hazeus,https://inaturalist-open-data.s3.amazonaws.com/photos/107784655/medium.jpeg
Chrysiptera springeri,Springer's Demoiselle,https://static.inaturalist.org/photos/30973637/medium.jpg
Ostorhinchus hartzfeldii,Silverlined Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59037465/medium.jpeg
Parapercis cylindrica,Sharpnose Sandperch,https://inaturalist-open-data.s3.amazonaws.com/photos/319825555/medium.jpg
Chlorurus spilurus,Pacific Bullethead Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/238733016/medium.jpg
Halichoeres argus,Argus Wrasse,https://static.inaturalist.org/photos/29092573/medium.jpg
Caranx ignobilis,Giant Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/11911542/medium.jpg
Lutjanus gibbus,Humpback Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/255746526/medium.jpeg
Caesio lunaris,Lunar Fusilier,https://inaturalist-open-data.s3.amazonaws.com/photos/432581431/medium.jpg
Cheilinus undulatus,Napoleon Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/107582757/medium.jpg
Pterois russelii,Plaintail Lionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/41538878/medium.jpeg
Pteragogus flagellifer,Cocktail Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/256508878/medium.jpg
Micrognathus,Micrognathus,https://inaturalist-open-data.s3.amazonaws.com/photos/180049/medium.jpg
Festucalex kulbickii,Kulbicki's Pipefish,https://static.inaturalist.org/photos/29510073/medium.jpeg
Saurida nebulosa,Clouded Lizardfish,https://inaturalist-open-data.s3.amazonaws.com/photos/162044901/medium.jpeg
Samariscus,Samariscus,https://inaturalist-open-data.s3.amazonaws.com/photos/70543/medium.jpg
Samaris cristatus,Cockatoo Flounder,https://inaturalist-open-data.s3.amazonaws.com/photos/257005889/medium.jpeg
Aseraggodes,Aseraggodes,https://inaturalist-open-data.s3.amazonaws.com/photos/70683/medium.jpg
Paramonacanthus curtorhynchos,Japanese Leatherjacket,https://inaturalist-open-data.s3.amazonaws.com/photos/223151/medium.jpg
Cantherhines fronticinctus,Spectacled Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/2459694/medium.jpg
Acentronura,Acentronura,https://static.inaturalist.org/photos/6613547/medium.jpg
Gnathodentex aureolineatus,Striped Large-eye Bream,https://inaturalist-open-data.s3.amazonaws.com/photos/29732496/medium.jpg
Gymnosarda unicolor,Dogtooth Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/434854408/medium.jpg
Trimma halonevum,Skinspot Pygmygoby,https://static.inaturalist.org/photos/59056674/medium.jpeg
Scarus quoyi,Greenblotch Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/234640021/medium.jpg
Ostracion meleagris,Spotted Boxfish,https://inaturalist-open-data.s3.amazonaws.com/photos/151064522/medium.jpeg
Conger cinereus,Mustache Conger,https://inaturalist-open-data.s3.amazonaws.com/photos/59002582/medium.jpeg
Inimicus sinensis,Spotted Stingerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59035949/medium.jpeg
Paramonacanthus choirocephalus,Whitebar Filefish,https://inaturalist-open-data.s3.amazonaws.com/photos/87253221/medium.jpeg
Tomiyamichthys emilyae,Emily's Shrimpgoby,https://static.inaturalist.org/photos/28751905/medium.jpg
Paracheilinus carpenteri,Carpenter's Flasher Wrasse,https://static.inaturalist.org/photos/28751891/medium.jpg
Bodianus mesothorax,Blackbelt Hogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/705703/medium.jpg
Pictichromis diadema,Diadem Dottyback,https://static.inaturalist.org/photos/28927609/medium.jpg
Discotrema crinophilum,Crinoid Clingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/29670564/medium.jpg
Oplopomus,Oplopomus,https://inaturalist-open-data.s3.amazonaws.com/photos/260749073/medium.jpeg
Heteromycteris hartzfeldii,Hook-nosed Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/246926424/medium.jpg
Priacanthus macracanthus,Spotted Bigeye,https://inaturalist-open-data.s3.amazonaws.com/photos/377557434/medium.jpg
Sphyraena obtusata,Striped Barracuda,https://inaturalist-open-data.s3.amazonaws.com/photos/251705526/medium.jpg
Dunckerocampus,Dunckerocampus,https://inaturalist-open-data.s3.amazonaws.com/photos/714683/medium.jpg
Exocoetidae,Flyingfishes,https://static.inaturalist.org/photos/13140201/medium.jpg
Arothron,Arothron,https://static.inaturalist.org/photos/13138073/medium.jpg
Pegasus volitans,Slender Seamoth,https://inaturalist-open-data.s3.amazonaws.com/photos/54704577/medium.jpeg
Gobiidae,Gobies,https://inaturalist-open-data.s3.amazonaws.com/photos/3426580/medium.jpg
Bryaninops amplus,Large Whipgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/217438/medium.jpg
Arothron caeruleopunctatus,Bluespotted Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/138990864/medium.jpeg
Dactylopus,Dactylopus,https://inaturalist-open-data.s3.amazonaws.com/photos/310568/medium.jpg
Soleidae,True Soles,https://inaturalist-open-data.s3.amazonaws.com/photos/189501991/medium.jpeg
Parupeneus crassilabris,Doublebar Goatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/258083334/medium.jpeg
Tomiyamichthys nudus,Rayed Shrimpgoby,https://static.inaturalist.org/photos/27720250/medium.jpg
Synanceia verrucosa,Reef Stonefish,https://inaturalist-open-data.s3.amazonaws.com/photos/78498234/medium.jpeg
Fusigobius gracilis,Slender Sandgoby,https://static.inaturalist.org/photos/486791402/medium.jpg
